── compiling DNA → DSL → HypergraphIR workspace ──
  workspace: /workspace/brian/.neuro/arch/temp
  source:    dna=/workspace/brian/dna/evol/arch.dna
  IR:        43 nodes, 46 edges
════════════════════════════════════════════════════════════════
  DNA-driven training loop (canonical pipeline)
  dna=./dna/evol/arch.dna  ->  workspace=/workspace/brian/.neuro/arch/temp  (arch=current)
  steps=10000 batch=16 seq_len=512 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 09:29:25Z
[train_dsl] boot @ 2026-06-15T09:29:27Z
[train_dsl] git_commit 8d7140c95576e176846ae3ee53f64fc378448070 (master)
[train_dsl] arch_dsl_sha256 d8088094915a7d17413a3ed0cf428a309b4e32b60f1a6ff82b2a6619e70133d3 (/workspace/brian/.neuro/arch/temp)
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] scale 30m_p4 (~30M): d_model=512 depth=8 heads=8 batch=1 ctx=512 grad_accum=4 dist=single
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=512 depth=8 heads=8 ctx=512
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0005, grad_accum=8, label_smooth=0.0, wd=0.01, dropout=0.0, pct_strength=0.0
[train_dsl] DSL-LM parameters: 889.6M
[train_dsl] LR schedule from arch.neuro (preset rcc_bowtie_30m_p4 suppressed): lr=0.0005 wd=0.01 warmup=2400 min_ratio=0.1
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 512
  parameters = 889,572,591
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0005)
[train_dsl] device=cuda, warmup=2400/10000
[train_dsl] skipping 15 LFS pointer file(s) in /workspace/brian/lfs_checkpoints
[train_dsl] ══════════════════════════════════════════════
[train_dsl] PR2 OOD interventions: dar=off pcc=off isotropy=off cmd=off adaptive_mixture=off
[train_dsl] ══════════════════════════════════════════════
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
step    20 | loss 8.4056 | lm 5.6052 | ppl 271.8 | gnorm 10.381 | lr 4.17e-06 | 172 tok/s | Φ 0.889 | λ₁ 0.075 | ign 0.00 | mesoLG 0.51 | troph 8/8 μ0.83 | NT[DA=0.45 NE=0.07 5HT=0.34 ACh=0.20 eCB=0.05 Glu=0.39 GABA=0.08] | osc[δ=0.347 θ=0.319 γ=0.334] | em[C2:ρ=0.00/τ=0.47/s=0.00 C4:Q=0.4 W=1 pl=255 C3:pc=3.815 VBB:β=1.00 σ=0.0183 kl=25979.607 C5:lat=1.00 C6:pac=0.00] | cortex[α_eff=0.500 inh=0.000 λ=0.631 kl=-0.076 lm_ema=10.84 cx_ema=3.51] | hpa[load=0.04 cort=0.00 NE×1.00 T×1.00 LR×1.00]
step  1180 | loss 4.8965 | lm 4.5084 | ppl 90.8 | gnorm 8.123 | lr 2.46e-04 | 953 tok/s | Φ 0.771 | λ₁ 0.075 | ign 0.64 | mesoLG 0.43 | troph 8/8 μ1.55 | NT[DA=0.11 NE=0.17 5HT=0.38 ACh=0.27 eCB=0.03 Glu=0.31 GABA=0.06] | osc[δ=0.519 θ=0.213 γ=0.269] | em[C2:ρ=0.00/τ=0.10/s=0.64 C4:Q=-0.4 W=1 pl=255 C3:pc=0.214 VBB:β=1.01 σ=0.0248 kl=2721.308 C5:lat=1.67 C6:pac=0.01] | cortex[α_eff=0.504 inh=0.000 λ=0.701 kl=0.074 lm_ema=8.16 cx_ema=3.30] | hpa[load=0.11 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step  1200 | loss 4.5298 | lm 4.0946 | ppl 60.0 | gnorm 8.771 | lr 2.37e-04 | 1014 tok/s | Φ 0.680 | λ₁ 0.075 | ign 0.64 | mesoLG 0.47 | troph 8/8 μ1.56 | NT[DA=0.58 NE=0.12 5HT=0.40 ACh=0.31 eCB=0.05 Glu=0.40 GABA=0.04] | osc[δ=0.543 θ=0.192 γ=0.266] | em[C2:ρ=0.00/τ=0.06/s=0.64 C4:Q=-0.4 W=1 pl=255 C3:pc=0.232 VBB:β=1.01 σ=0.0256 kl=2931.313 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.504 inh=0.000 λ=0.640 kl=0.085 lm_ema=6.86 cx_ema=2.77] | hpa[load=0.11 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step  1220 | loss 4.7020 | lm 4.2727 | ppl 71.7 | gnorm 5.753 | lr 2.54e-04 | 983 tok/s | Φ 0.706 | λ₁ 0.075 | ign 0.65 | mesoLG 0.48 | troph 8/8 μ1.55 | NT[DA=0.17 NE=0.11 5HT=0.40 ACh=0.21 eCB=0.04 Glu=0.37 GABA=0.08] | osc[δ=0.501 θ=0.162 γ=0.337] | em[C2:ρ=0.19/τ=0.05/s=0.65 C4:Q=0.5 W=1 pl=255 C3:pc=0.224 VBB:β=1.01 σ=0.0244 kl=2614.227 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.504 inh=0.000 λ=0.720 kl=0.063 lm_ema=7.40 cx_ema=3.02] | hpa[load=0.11 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step  1240 | loss 4.7413 | lm 4.3222 | ppl 75.4 | gnorm 6.529 | lr 2.45e-04 | 993 tok/s | Φ 0.667 | λ₁ 0.075 | ign 0.65 | mesoLG 0.48 | troph 8/8 μ1.55 | NT[DA=0.28 NE=0.13 5HT=0.40 ACh=0.20 eCB=0.04 Glu=0.40 GABA=0.10] | osc[δ=0.398 θ=0.294 γ=0.307] | em[C2:ρ=0.19/τ=0.04/s=0.65 C4:Q=0.5 W=1 pl=255 C3:pc=0.229 VBB:β=1.01 σ=0.0316 kl=5213.403 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.504 inh=0.000 λ=0.812 kl=-0.014 lm_ema=7.24 cx_ema=3.17] | hpa[load=0.11 cort=0.11 NE×0.93 T×0.89 LR×0.95]
step  1260 | loss 4.7657 | lm 4.3633 | ppl 78.5 | gnorm 5.640 | lr 2.63e-04 | 967 tok/s | Φ 0.761 | λ₁ 0.075 | ign 0.65 | mesoLG 0.48 | troph 8/8 μ1.54 | NT[DA=0.12 NE=0.10 5HT=0.39 ACh=0.20 eCB=0.04 Glu=0.32 GABA=0.09] | osc[δ=0.374 θ=0.314 γ=0.312] | em[C2:ρ=0.19/τ=0.04/s=0.65 C4:Q=0.5 W=1 pl=255 C3:pc=0.210 VBB:β=1.01 σ=0.0239 kl=2356.280 C5:lat=1.49 C6:pac=0.00] | cortex[α_eff=0.504 inh=0.000 λ=0.712 kl=0.040 lm_ema=7.81 cx_ema=3.24] | hpa[load=0.13 cort=0.11 NE×0.93 T×0.89 LR×0.95]
step  1280 | loss 4.9068 | lm 4.5207 | ppl 91.9 | gnorm 8.175 | lr 2.52e-04 | 958 tok/s | Φ 0.758 | λ₁ 0.075 | ign 0.65 | mesoLG 0.50 | troph 8/8 μ1.54 | NT[DA=0.09 NE=0.09 5HT=0.38 ACh=0.27 eCB=0.03 Glu=0.30 GABA=0.05] | osc[δ=0.395 θ=0.327 γ=0.278] | em[C2:ρ=0.00/τ=0.02/s=0.65 C4:Q=-0.0 W=0 pl=511 C3:pc=0.211 VBB:β=1.01 σ=0.0243 kl=2309.178 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.505 inh=0.000 λ=0.885 kl=0.074 lm_ema=7.94 cx_ema=3.57] | hpa[load=0.13 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1300 | loss 4.7496 | lm 4.3494 | ppl 77.4 | gnorm 8.160 | lr 2.71e-04 | 960 tok/s | Φ 0.770 | λ₁ 0.075 | ign 0.67 | mesoLG 0.48 | troph 8/8 μ1.54 | NT[DA=0.11 NE=0.21 5HT=0.38 ACh=0.17 eCB=0.03 Glu=0.31 GABA=0.15] | osc[δ=0.490 θ=0.310 γ=0.200] | em[C2:ρ=0.31/τ=0.02/s=0.67 C4:Q=0.5 W=1 pl=255 C3:pc=0.208 VBB:β=1.01 σ=0.0274 kl=2913.885 C5:lat=1.71 C6:pac=0.01] | cortex[α_eff=0.505 inh=0.000 λ=0.755 kl=0.094 lm_ema=7.90 cx_ema=3.32] | hpa[load=0.13 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1320 | loss 4.7858 | lm 4.4333 | ppl 84.2 | gnorm 6.829 | lr 2.60e-04 | 948 tok/s | Φ 0.754 | λ₁ 0.075 | ign 0.68 | mesoLG 0.48 | troph 8/8 μ1.53 | NT[DA=0.11 NE=0.08 5HT=0.37 ACh=0.10 eCB=0.03 Glu=0.27 GABA=0.26] | osc[δ=0.431 θ=0.303 γ=0.266] | em[C2:ρ=0.45/τ=0.06/s=0.68 C4:Q=-0.4 W=1 pl=255 C3:pc=0.208 VBB:β=1.01 σ=0.0230 kl=1887.530 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.505 inh=0.000 λ=0.756 kl=0.031 lm_ema=8.16 cx_ema=3.16] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1340 | loss 4.4258 | lm 3.9954 | ppl 54.3 | gnorm 4.775 | lr 2.79e-04 | 968 tok/s | Φ 0.706 | λ₁ 0.075 | ign 0.68 | mesoLG 0.45 | troph 8/8 μ1.54 | NT[DA=0.20 NE=0.07 5HT=0.39 ACh=0.11 eCB=0.04 Glu=0.30 GABA=0.23] | osc[δ=0.456 θ=0.215 γ=0.329] | em[C2:ρ=0.45/τ=0.11/s=0.68 C4:Q=-0.3 W=1 pl=255 C3:pc=0.208 VBB:β=1.02 σ=0.0234 kl=2026.510 C5:lat=1.63 C6:pac=0.01] | cortex[α_eff=0.505 inh=0.000 λ=0.707 kl=0.049 lm_ema=7.88 cx_ema=2.88] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1360 | loss 4.6738 | lm 4.2463 | ppl 69.8 | gnorm 4.249 | lr 2.68e-04 | 960 tok/s | Φ 0.643 | λ₁ 0.075 | ign 0.68 | mesoLG 0.49 | troph 8/8 μ1.54 | NT[DA=0.07 NE=0.10 5HT=0.38 ACh=0.17 eCB=0.04 Glu=0.36 GABA=0.13] | osc[δ=0.471 θ=0.229 γ=0.300] | em[C2:ρ=0.23/τ=0.15/s=0.68 C4:Q=-0.5 W=1 pl=255 C3:pc=0.188 VBB:β=1.02 σ=0.0272 kl=2602.544 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.505 inh=0.000 λ=0.773 kl=0.132 lm_ema=8.09 cx_ema=3.17] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1380 | loss 5.0649 | lm 4.6761 | ppl 107.3 | gnorm 6.746 | lr 2.87e-04 | 1015 tok/s | Φ 0.640 | λ₁ 0.075 | ign 0.68 | mesoLG 0.48 | troph 8/8 μ1.52 | NT[DA=0.05 NE=0.35 5HT=0.35 ACh=0.25 eCB=0.05 Glu=0.46 GABA=0.10] | osc[δ=0.524 θ=0.204 γ=0.272] | em[C2:ρ=0.17/τ=0.13/s=0.68 C4:Q=0.5 W=1 pl=255 C3:pc=0.223 VBB:β=1.02 σ=0.0312 kl=3577.879 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.505 inh=0.000 λ=0.773 kl=0.140 lm_ema=8.62 cx_ema=3.42] | hpa[load=0.12 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1400 | loss 4.9992 | lm 4.5806 | ppl 97.6 | gnorm 8.471 | lr 2.76e-04 | 1079 tok/s | Φ 0.777 | λ₁ 0.075 | ign 0.68 | mesoLG 0.53 | troph 8/8 μ1.52 | NT[DA=0.15 NE=0.11 5HT=0.34 ACh=0.23 eCB=0.04 Glu=0.32 GABA=0.07] | osc[δ=0.619 θ=0.227 γ=0.154] | em[C2:ρ=0.17/τ=0.13/s=0.68 C4:Q=-0.5 W=1 pl=255 C3:pc=0.211 VBB:β=1.02 σ=0.0244 kl=2342.270 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.505 inh=0.000 λ=0.632 kl=0.018 lm_ema=8.24 cx_ema=3.25] | hpa[load=0.12 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1420 | loss 4.5869 | lm 4.1364 | ppl 62.6 | gnorm 5.053 | lr 2.96e-04 | 1033 tok/s | Φ 0.661 | λ₁ 0.075 | ign 0.68 | mesoLG 0.52 | troph 8/8 μ1.52 | NT[DA=0.29 NE=0.08 5HT=0.35 ACh=0.24 eCB=0.05 Glu=0.39 GABA=0.06] | osc[δ=0.503 θ=0.213 γ=0.284] | em[C2:ρ=0.14/τ=0.12/s=0.68 C4:Q=-0.5 W=1 pl=255 C3:pc=0.208 VBB:β=1.02 σ=0.0288 kl=3247.614 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.505 inh=0.000 λ=0.745 kl=0.069 lm_ema=7.74 cx_ema=2.91] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1440 | loss 4.0639 | lm 3.6140 | ppl 37.1 | gnorm 6.564 | lr 2.84e-04 | 1141 tok/s | Φ 0.675 | λ₁ 0.075 | ign 0.68 | mesoLG 0.46 | troph 8/8 μ1.53 | NT[DA=0.29 NE=0.09 5HT=0.38 ACh=0.27 eCB=0.06 Glu=0.48 GABA=0.05] | osc[δ=0.392 θ=0.254 γ=0.354] | em[C2:ρ=0.05/τ=0.10/s=0.68 C4:Q=0.5 W=1 pl=255 C3:pc=0.210 VBB:β=1.02 σ=0.0269 kl=2672.574 C5:lat=1.99 C6:pac=0.01] | cortex[α_eff=0.506 inh=0.000 λ=0.617 kl=0.099 lm_ema=6.98 cx_ema=2.61] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1460 | loss 4.3821 | lm 3.9788 | ppl 53.5 | gnorm 5.827 | lr 3.04e-04 | 997 tok/s | Φ 0.637 | λ₁ 0.075 | ign 0.68 | mesoLG 0.49 | troph 8/8 μ1.52 | NT[DA=0.19 NE=0.12 5HT=0.39 ACh=0.33 eCB=0.04 Glu=0.32 GABA=0.03] | osc[δ=0.341 θ=0.303 γ=0.356] | em[C2:ρ=0.00/τ=0.06/s=0.68 C4:Q=-0.2 W=0 pl=511 C3:pc=0.205 VBB:β=1.02 σ=0.0289 kl=2978.143 C5:lat=1.51 C6:pac=0.01] | cortex[α_eff=0.506 inh=0.000 λ=0.873 kl=0.122 lm_ema=7.52 cx_ema=2.94] | hpa[load=0.10 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1480 | loss 4.4519 | lm 4.0568 | ppl 57.8 | gnorm 5.260 | lr 2.91e-04 | 1134 tok/s | Φ 0.560 | λ₁ 0.075 | ign 0.65 | mesoLG 0.51 | troph 8/8 μ1.52 | NT[DA=0.24 NE=0.10 5HT=0.39 ACh=0.30 eCB=0.04 Glu=0.40 GABA=0.04] | osc[δ=0.371 θ=0.312 γ=0.317] | em[C2:ρ=0.06/τ=0.03/s=0.65 C4:Q=-0.5 W=1 pl=255 C3:pc=0.198 VBB:β=1.02 σ=0.0337 kl=4163.802 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.506 inh=0.000 λ=0.824 kl=0.071 lm_ema=7.55 cx_ema=2.87] | hpa[load=0.10 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1500 | loss 4.3801 | lm 3.9889 | ppl 54.0 | gnorm 6.674 | lr 3.13e-04 | 1109 tok/s | Φ 0.619 | λ₁ 0.075 | ign 0.63 | mesoLG 0.41 | troph 8/8 μ1.51 | NT[DA=0.27 NE=0.14 5HT=0.39 ACh=0.14 eCB=0.04 Glu=0.36 GABA=0.17] | osc[δ=0.441 θ=0.287 γ=0.272] | em[C2:ρ=0.38/τ=0.03/s=0.63 C4:Q=-0.5 W=1 pl=255 C3:pc=0.201 VBB:β=1.02 σ=0.0309 kl=3340.255 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.506 inh=0.000 λ=0.791 kl=0.103 lm_ema=7.52 cx_ema=2.79] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1520 | loss 4.1728 | lm 3.7620 | ppl 43.0 | gnorm 6.869 | lr 2.99e-04 | 977 tok/s | Φ 0.752 | λ₁ 0.075 | ign 0.61 | mesoLG 0.44 | troph 8/8 μ1.51 | NT[DA=0.13 NE=0.09 5HT=0.40 ACh=0.09 eCB=0.04 Glu=0.30 GABA=0.28] | osc[δ=0.462 θ=0.266 γ=0.272] | em[C2:ρ=0.50/τ=0.09/s=0.61 C4:Q=0.4 W=1 pl=255 C3:pc=0.195 VBB:β=1.02 σ=0.0241 kl=2117.106 C5:lat=1.99 C6:pac=0.02] | cortex[α_eff=0.506 inh=0.000 λ=0.744 kl=0.027 lm_ema=7.72 cx_ema=2.77] | hpa[load=0.10 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1540 | loss 4.2535 | lm 3.8644 | ppl 47.7 | gnorm 7.248 | lr 3.21e-04 | 1021 tok/s | Φ 0.638 | λ₁ 0.075 | ign 0.61 | mesoLG 0.49 | troph 8/8 μ1.51 | NT[DA=0.18 NE=0.18 5HT=0.40 ACh=0.10 eCB=0.04 Glu=0.33 GABA=0.29] | osc[δ=0.423 θ=0.300 γ=0.277] | em[C2:ρ=0.50/τ=0.15/s=0.61 C4:Q=0.5 W=1 pl=255 C3:pc=0.204 VBB:β=1.02 σ=0.0284 kl=2578.614 C5:lat=1.00 C6:pac=0.02] | cortex[α_eff=0.506 inh=0.000 λ=0.784 kl=0.150 lm_ema=7.53 cx_ema=2.82] | hpa[load=0.10 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1560 | loss 4.8103 | lm 4.4306 | ppl 84.0 | gnorm 6.958 | lr 3.07e-04 | 1067 tok/s | Φ 0.692 | λ₁ 0.075 | ign 0.61 | mesoLG 0.52 | troph 8/8 μ1.50 | NT[DA=0.11 NE=0.08 5HT=0.37 ACh=0.19 eCB=0.04 Glu=0.33 GABA=0.09] | osc[δ=0.389 θ=0.315 γ=0.296] | em[C2:ρ=0.19/τ=0.17/s=0.61 C4:Q=-0.5 W=1 pl=255 C3:pc=0.198 VBB:β=1.02 σ=0.0289 kl=3224.647 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.507 inh=0.000 λ=0.853 kl=0.010 lm_ema=7.95 cx_ema=3.31] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1580 | loss 4.5584 | lm 4.1756 | ppl 65.1 | gnorm 7.549 | lr 3.29e-04 | 1090 tok/s | Φ 0.614 | λ₁ 0.075 | ign 0.61 | mesoLG 0.56 | troph 8/8 μ1.50 | NT[DA=0.14 NE=0.19 5HT=0.36 ACh=0.31 eCB=0.03 Glu=0.29 GABA=0.04] | osc[δ=0.369 θ=0.330 γ=0.302] | em[C2:ρ=0.00/τ=0.14/s=0.61 C4:Q=-0.5 W=1 pl=255 C3:pc=0.201 VBB:β=1.02 σ=0.0281 kl=2381.045 C5:lat=1.67 C6:pac=0.01] | cortex[α_eff=0.507 inh=0.000 λ=0.813 kl=0.172 lm_ema=8.27 cx_ema=2.92] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1600 | loss 4.0948 | lm 3.7046 | ppl 40.6 | gnorm 6.044 | lr 3.15e-04 | 1063 tok/s | Φ 0.702 | λ₁ 0.075 | ign 0.61 | mesoLG 0.53 | troph 8/8 μ1.51 | NT[DA=0.11 NE=0.10 5HT=0.38 ACh=0.31 eCB=0.04 Glu=0.34 GABA=0.04] | osc[δ=0.369 θ=0.320 γ=0.311] | em[C2:ρ=0.00/τ=0.10/s=0.61 C4:Q=0.5 W=1 pl=255 C3:pc=0.206 VBB:β=1.02 σ=0.0258 kl=2260.933 C5:lat=1.73 C6:pac=0.02] | cortex[α_eff=0.507 inh=0.000 λ=0.770 kl=0.048 lm_ema=7.67 cx_ema=2.82] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1620 | loss 4.6565 | lm 4.2936 | ppl 73.2 | gnorm 12.357 | lr 3.38e-04 | 1087 tok/s | Φ 0.662 | λ₁ 0.075 | ign 0.62 | mesoLG 0.50 | troph 8/8 μ1.50 | NT[DA=0.08 NE=0.62 5HT=0.36 ACh=0.29 eCB=0.04 Glu=0.35 GABA=0.08] | osc[δ=0.419 θ=0.261 γ=0.320] | em[C2:ρ=0.05/τ=0.07/s=0.62 C4:Q=0.5 W=1 pl=255 C3:pc=0.215 VBB:β=1.02 σ=0.0309 kl=2965.547 C5:lat=1.44 C6:pac=0.01] | cortex[α_eff=0.507 inh=0.000 λ=0.829 kl=0.146 lm_ema=8.49 cx_ema=3.05] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1640 | loss 4.6926 | lm 4.2871 | ppl 72.8 | gnorm 12.777 | lr 3.23e-04 | 1037 tok/s | Φ 0.758 | λ₁ 0.075 | ign 0.64 | mesoLG 0.48 | troph 8/8 μ1.50 | NT[DA=0.07 NE=0.14 5HT=0.34 ACh=0.20 eCB=0.05 Glu=0.36 GABA=0.09] | osc[δ=0.453 θ=0.230 γ=0.317] | em[C2:ρ=0.19/τ=0.06/s=0.64 C4:Q=-0.5 W=1 pl=255 C3:pc=0.223 VBB:β=1.02 σ=0.0238 kl=2376.360 C5:lat=1.86 C6:pac=0.02] | cortex[α_eff=0.507 inh=0.000 λ=0.897 kl=0.049 lm_ema=8.68 cx_ema=3.20] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1660 | loss 4.7870 | lm 4.2867 | ppl 72.7 | gnorm 4.140 | lr 3.46e-04 | 1024 tok/s | Φ 0.707 | λ₁ 0.075 | ign 0.68 | mesoLG 0.45 | troph 8/8 μ1.51 | NT[DA=0.05 NE=0.10 5HT=0.32 ACh=0.13 eCB=0.10 Glu=0.58 GABA=0.20] | osc[δ=0.571 θ=0.197 γ=0.233] | em[C2:ρ=0.42/τ=0.08/s=0.68 C4:Q=0.5 W=1 pl=255 C3:pc=0.193 VBB:β=1.02 σ=0.0319 kl=3165.758 C5:lat=1.00 C6:pac=0.02] | cortex[α_eff=0.507 inh=0.000 λ=0.813 kl=0.110 lm_ema=8.91 cx_ema=3.24] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1680 | loss 4.4684 | lm 4.0699 | ppl 58.6 | gnorm 5.441 | lr 3.31e-04 | 1044 tok/s | Φ 0.691 | λ₁ 0.075 | ign 0.68 | mesoLG 0.50 | troph 8/8 μ1.49 | NT[DA=0.09 NE=0.26 5HT=0.32 ACh=0.12 eCB=0.05 Glu=0.36 GABA=0.26] | osc[δ=0.486 θ=0.216 γ=0.299] | em[C2:ρ=0.42/τ=0.13/s=0.68 C4:Q=0.5 W=1 pl=255 C3:pc=0.208 VBB:β=1.02 σ=0.0277 kl=2708.133 C5:lat=1.00 C6:pac=0.03] | cortex[α_eff=0.508 inh=0.000 λ=0.766 kl=0.083 lm_ema=8.23 cx_ema=2.99] | hpa[load=0.11 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1700 | loss 4.4597 | lm 4.0513 | ppl 57.5 | gnorm 6.219 | lr 3.54e-04 | 967 tok/s | Φ 0.630 | λ₁ 0.075 | ign 0.68 | mesoLG 0.51 | troph 8/8 μ1.48 | NT[DA=0.13 NE=0.11 5HT=0.33 ACh=0.18 eCB=0.05 Glu=0.39 GABA=0.10] | osc[δ=0.499 θ=0.222 γ=0.279] | em[C2:ρ=0.23/τ=0.15/s=0.68 C4:Q=0.5 W=1 pl=255 C3:pc=0.190 VBB:β=1.03 σ=0.0324 kl=2897.939 C5:lat=1.38 C6:pac=0.03] | cortex[α_eff=0.508 inh=0.000 λ=0.834 kl=0.121 lm_ema=8.14 cx_ema=2.89] | hpa[load=0.09 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step  1720 | loss 4.1800 | lm 3.7663 | ppl 43.2 | gnorm 4.613 | lr 3.39e-04 | 1018 tok/s | Φ 0.647 | λ₁ 0.075 | ign 0.68 | mesoLG 0.53 | troph 8/8 μ1.48 | NT[DA=0.16 NE=0.09 5HT=0.34 ACh=0.28 eCB=0.04 Glu=0.34 GABA=0.04] | osc[δ=0.418 θ=0.217 γ=0.365] | em[C2:ρ=0.00/τ=0.13/s=0.68 C4:Q=0.2 W=0 pl=511 C3:pc=0.181 VBB:β=1.03 σ=0.0296 kl=2468.021 C5:lat=1.00 C6:pac=0.02] | cortex[α_eff=0.508 inh=0.000 λ=0.746 kl=0.096 lm_ema=8.04 cx_ema=2.70] | hpa[load=0.08 cort=0.11 NE×0.93 T×0.89 LR×0.95]
step  1740 | loss 4.9964 | lm 4.6572 | ppl 105.3 | gnorm 6.731 | lr 3.62e-04 | 981 tok/s | Φ 0.665 | λ₁ 0.075 | ign 0.68 | mesoLG 0.50 | troph 8/8 μ1.46 | NT[DA=0.09 NE=0.13 5HT=0.31 ACh=0.31 eCB=0.04 Glu=0.40 GABA=0.04] | osc[δ=0.504 θ=0.173 γ=0.323] | em[C2:ρ=0.00/τ=0.09/s=0.68 C4:Q=-0.5 W=1 pl=255 C3:pc=0.178 VBB:β=1.03 σ=0.0346 kl=3456.916 C5:lat=1.00 C6:pac=0.03] | cortex[α_eff=0.508 inh=0.000 λ=0.850 kl=0.093 lm_ema=8.61 cx_ema=3.25] | hpa[load=0.08 cort=0.11 NE×0.93 T×0.89 LR×0.95]
step  1760 | loss 4.4774 | lm 4.0926 | ppl 59.9 | gnorm 13.908 | lr 3.47e-04 | 1016 tok/s | Φ 0.826 | λ₁ 0.075 | ign 0.68 | mesoLG 0.48 | troph 8/8 μ1.46 | NT[DA=0.05 NE=0.14 5HT=0.31 ACh=0.30 eCB=0.04 Glu=0.31 GABA=0.04] | osc[δ=0.495 θ=0.206 γ=0.299] | em[C2:ρ=0.00/τ=0.05/s=0.68 C4:Q=-0.5 W=1 pl=255 C3:pc=0.195 VBB:β=1.03 σ=0.0214 kl=2369.489 C5:lat=1.50 C6:pac=0.01] | cortex[α_eff=0.508 inh=0.000 λ=0.765 kl=-0.047 lm_ema=9.04 cx_ema=3.00] | hpa[load=0.11 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step  1780 | loss 4.7242 | lm 4.2047 | ppl 67.0 | gnorm 5.130 | lr 3.71e-04 | 991 tok/s | Φ 0.647 | λ₁ 0.075 | ign 0.75 | mesoLG 0.51 | troph 8/8 μ1.46 | NT[DA=0.06 NE=0.17 5HT=0.30 ACh=0.18 eCB=0.14 Glu=0.69 GABA=0.13] | osc[δ=0.674 θ=0.150 γ=0.176] | em[C2:ρ=0.30/τ=0.04/s=0.75 C4:Q=0.5 W=1 pl=255 C3:pc=0.198 VBB:β=1.03 σ=0.0373 kl=3536.609 C5:lat=1.64 C6:pac=0.02] | cortex[α_eff=0.509 inh=0.000 λ=0.776 kl=0.119 lm_ema=8.73 cx_ema=3.09] | hpa[load=0.11 cort=0.11 NE×0.93 T×0.89 LR×0.95]
